age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
40,Without-pay,97609,Assoc-acdm,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1244,1,36,Ireland, >50K
37,State-gov,117754,9th,4,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,92629,0,33,United-States, <=50K
42,Federal-gov,108823,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,48100,3,25,United-States, <=50K
38,Local-gov,195860,Masters,15,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,12166,0,37,South, <=50K
24,Private,162144,11th,6,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,41350,0,11,Ireland, <=50K
57,Self-emp-not-inc,81189,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,2472,0,44,Philippines, <=50K
25,State-gov,138926,Assoc-acdm,11,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Male,1624,0,38,Philippines, <=50K
27,Private,201057,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,13298,1,28,Germany, <=50K
30,Private,112178,Bachelors,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,47,Portugal, <=50K
63,Local-gov,57895,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,97675,0,34,United-States, <=50K
64,Local-gov,165453,12th,5,Married-civ-spouse,Priv-house-serv,Wife,White,Male,607,8,25,Ecuador, <=50K
41,Private,204546,12th,6,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,2515,0,37,Portugal, <=50K
37,Private,65961,12th,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,68040,73,40,United-States, <=50K
43,Private,54639,Assoc-voc,11,Married-spouse-absent,Exec-managerial,Wife,Asian-Pac-Islander,Female,21,0,44,Cambodia, <=50K
20,Private,118973,12th,8,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Male,1798,0,44,Cuba, <=50K
46,Local-gov,439416,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,23860,6,28,South, <=50K
50,Private,56507,12th,7,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,17274,0,50,Germany, >50K
