age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,State-gov,193246,10th,9,Married-civ-spouse,Craft-repair,Wife,White,Male,33012,0,32,Poland, <=50K
18,Private,220126,5th-6th,8,Widowed,Farming-fishing,Not-in-family,White,Male,350,16,43,Germany, <=50K
64,Private,164036,Assoc-voc,11,Separated,Transport-moving,Own-child,White,Male,16996,0,50,United-States, <=50K
38,Private,398098,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,1569,0,50,Cuba, >50K
46,Local-gov,202731,Masters,9,Divorced,Adm-clerical,Husband,White,Male,1037,1,44,Mexico, <=50K
48,State-gov,320429,Masters,8,Married-civ-spouse,Sales,Husband,White,Male,47650,0,52,Nicaragua, >50K
29,Private,116932,Masters,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,70105,1,27,Philippines, >50K
66,State-gov,239135,10th,4,Married-civ-spouse,Adm-clerical,Husband,Black,Female,408,26,47,Poland, <=50K
35,State-gov,195995,HS-grad,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2136,0,46,United-States, >50K
44,Self-emp-not-inc,178303,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Male,33657,6,51,Mexico, >50K
19,Private,196215,Bachelors,11,Never-married,Adm-clerical,Husband,White,Male,13919,13,46,Nicaragua, >50K
65,Private,115243,11th,14,Divorced,Craft-repair,Husband,White,Male,59637,0,50,United-States, <=50K
69,Private,180650,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,424,0,58,Philippines, >50K
34,State-gov,116928,Assoc-acdm,6,Divorced,Adm-clerical,Not-in-family,White,Male,1688,1,12,Mexico, <=50K
59,Private,166929,Assoc-acdm,10,Divorced,Sales,Not-in-family,Black,Male,8133,0,29,United-States, >50K
42,Private,218006,Assoc-voc,7,Widowed,Prof-specialty,Not-in-family,White,Female,27986,0,23,Mexico, <=50K
52,Local-gov,139904,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,86206,2,53,United-States, <=50K
30,State-gov,183220,Bachelors,15,Married-civ-spouse,Tech-support,Husband,Black,Male,77354,0,39,Philippines, <=50K
80,Without-pay,66379,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,99318,0,43,Mexico, <=50K
28,Private,173478,HS-grad,10,Divorced,Farming-fishing,Husband,White,Male,1,0,44,United-States, <=50K
55,Local-gov,311175,Masters,6,Widowed,Adm-clerical,Wife,Black,Male,36347,44,44,Mexico, <=50K
46,Private,237338,Bachelors,12,Divorced,Other-service,Husband,White,Male,17110,0,44,Mexico, <=50K
49,Private,105259,Bachelors,13,Divorced,Tech-support,Husband,White,Female,33677,0,43,Portugal, <=50K
32,Private,227150,Masters,10,Divorced,Exec-managerial,Husband,White,Male,4784,55,79,United-States, <=50K
34,State-gov,433051,Bachelors,12,Married-civ-spouse,Sales,Unmarried,White,Male,1282,0,46,United-States, <=50K
43,Private,99077,Masters,11,Divorced,Transport-moving,Husband,Black,Female,75373,2,44,Nicaragua, <=50K
23,Private,161876,Doctorate,11,Never-married,Tech-support,Unmarried,White,Male,620,0,38,Germany, <=50K
27,Self-emp-not-inc,241396,Assoc-voc,9,Divorced,Adm-clerical,Unmarried,White,Female,47968,0,41,Philippines, <=50K
28,Private,252958,Bachelors,11,Widowed,Prof-specialty,Husband,Black,Male,36138,0,46,Mexico, <=50K
45,Private,160965,Bachelors,7,Divorced,Sales,Husband,White,Male,12192,0,55,Mexico, <=50K
19,State-gov,239746,HS-grad,11,Divorced,Prof-specialty,Not-in-family,White,Male,5795,0,49,United-States, >50K
32,Private,445120,Masters,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,96021,0,37,El-Salvador, <=50K
