age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25,Private,265924,Doctorate,6,Separated,Prof-specialty,Own-child,Black,Male,41366,0,18,United-States, <=50K
42,Private,167598,Bachelors,12,Divorced,Other-service,Not-in-family,White,Male,4236,12,21,Germany, <=50K
39,Private,147787,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,28014,0,37,Germany, <=50K
33,Private,257532,10th,9,Separated,Adm-clerical,Not-in-family,Black,Male,19,180,48,Germany, <=50K
66,Private,301467,Assoc-voc,10,Never-married,Other-service,Not-in-family,White,Female,32552,1,32,United-States, <=50K
41,Private,73645,12th,9,Divorced,Farming-fishing,Unmarried,White,Male,44377,2,45,Mexico, <=50K
23,Private,168748,Bachelors,9,Widowed,Machine-op-inspct,Own-child,Black,Male,7872,0,52,England, <=50K
31,Private,27183,HS-grad,11,Never-married,Exec-managerial,Unmarried,White,Female,49463,0,40,Germany, <=50K
22,Private,182897,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,84637,0,52,United-States, <=50K
26,State-gov,67758,HS-grad,12,Divorced,Tech-support,Wife,White,Female,403,85,18,Poland, >50K
46,Private,161740,Some-college,7,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,36239,20,52,Mexico, >50K
45,State-gov,350360,11th,7,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,36447,1,47,Nicaragua, <=50K
37,State-gov,160472,10th,10,Divorced,Sales,Not-in-family,White,Female,21090,0,66,Mexico, <=50K
31,Federal-gov,84774,Assoc-voc,6,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,20641,0,26,Germany, <=50K
30,Private,141353,Doctorate,8,Widowed,Handlers-cleaners,Not-in-family,White,Female,39303,11,48,Germany, <=50K
54,Private,259573,Assoc-voc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2411,33,55,Mexico, <=50K
20,Private,242016,Masters,11,Never-married,Craft-repair,Unmarried,White,Male,656,0,41,Mexico, <=50K
44,Local-gov,183889,HS-grad,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,23457,0,38,Poland, <=50K
31,Private,236275,Doctorate,8,Widowed,Prof-specialty,Own-child,White,Male,18676,0,5,Mexico, <=50K
33,Private,122383,HS-grad,7,Widowed,Tech-support,Not-in-family,White,Male,198,0,51,Germany, <=50K
56,State-gov,297679,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,94024,33,43,Germany, <=50K
49,State-gov,213449,Doctorate,10,Married-civ-spouse,Other-service,Not-in-family,Black,Female,73307,0,44,Poland, >50K
53,Private,211500,11th,10,Divorced,Tech-support,Husband,White,Female,248,0,41,England, <=50K
29,Private,108738,HS-grad,10,Widowed,Adm-clerical,Not-in-family,White,Male,5957,29,33,Mexico, <=50K
52,Self-emp-inc,118575,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,47721,0,68,United-States, <=50K
21,Private,159650,11th,11,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,7746,0,17,United-States, >50K
