age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,Private,168316,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
25,Private,273015,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
20,Private,124366,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1,21,United-States,0
26,Private,151658,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1,1,40,United-States,0
18,Private,174357,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
25,Private,112501,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,1,40,United-States,0
27,Private,186873,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
36,Private,112457,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
53,Self-emp-not-inc,114803,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,62,United-States,1
28,Private,101142,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,76577,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,14,0,40,United-States,0
26,Self-emp-not-inc,70709,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,14,0,40,United-States,0
18,Private,106175,5th-6th,7,Never-married,Other-service,Not-in-family,White,Female,0,1,40,United-States,0
31,Private,207887,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
45,Private,181859,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1
36,Private,187330,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,40,United-States,1
25,Private,213890,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
22,Private,87840,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,190021,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4,1,40,United-States,0
48,Private,143659,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Female,5,0,40,United-States,0
19,Private,103554,5th-6th,7,Never-married,Other-service,Own-child,White,Female,10,0,15,United-States,0
31,Self-emp-not-inc,115385,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
27,Private,143235,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,168578,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,0
31,Private,105714,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,178807,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,5484,1,40,United-States,0
49,Private,100629,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
33,Private,50825,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,1,40,United-States,0
40,Private,141159,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,1
40,Private,209086,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
56,Private,62961,5th-6th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,1
57,Private,180327,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,18,0,40,United-States,1
51,Private,101605,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0
22,Private,93443,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,5,0,40,United-States,0
29,Private,89655,1st-4th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,168588,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
55,Private,134671,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,1
26,Private,198743,10th,7,Never-married,Other-service,Not-in-family,Black,Female,10,1,40,United-States,0
43,Private,125898,Some-college,10,Divorced,Sales,Unmarried,White,Female,7,0,40,United-States,0
26,Private,99226,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,16,United-States,0
40,Private,140164,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
