age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,179450,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,45,United-States,0
34,Private,103464,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
45,Self-emp-not-inc,172363,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,75,United-States,0
39,Self-emp-not-inc,183857,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
67,Local-gov,187801,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,0
62,Private,43993,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,105964,Assoc-voc,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,7080,0,40,Guatemala,0
29,Private,222894,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
43,Private,159985,5th-6th,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,57,United-States,0
36,Private,350025,Assoc-acdm,16,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,Iran,0
37,Local-gov,420027,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,936,40,United-States,0
51,Private,93589,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,0
26,Private,117837,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
18,Private,337491,Assoc-acdm,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,36,Peru,0
31,Self-emp-inc,103793,Masters,4,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999,0,30,Trinadad&Tobago,0
43,Private,192229,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,5178,0,50,United-States,0
32,Self-emp-inc,120145,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,70,United-States,1
17,Self-emp-not-inc,219644,Some-college,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,13,United-States,0
38,Self-emp-not-inc,192988,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
27,Private,242556,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1
35,Local-gov,228669,HS-grad,4,Married-civ-spouse,Exec-managerial,Wife,Black,Female,10632,948,59,United-States,0
20,Private,337184,HS-grad,7,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
